RRT*,3,5,25,39,188,-1,-1
RRT*,3,5,25,52,231,9,21.149066760735312
RRT*,3,5,30,0,200,7,22.917292328192428
RRT*,3,5,30,13,213,8,23.11278611242236
RRT*,3,5,30,26,171,-1,-1
RRT*,3,5,30,39,167,-1,-1
RRT*,3,5,30,52,193,8,21.140228666622473
RRT*,3,5,35,0,175,7,22.917292328192428
RRT*,3,5,35,13,189,8,23.44733060453093
RRT*,3,5,35,26,156,-1,-1
RRT*,3,5,35,39,151,-1,-1
RRT*,3,5,35,52,175,8,21.140228666622473
RRT*,3,5,40,0,159,7,22.917292328192428
RRT*,3,5,40,13,173,8,23.44733060453093
RRT*,3,5,40,26,149,-1,-1
RRT*,3,5,40,39,145,-1,-1
RRT*,3,5,40,52,167,8,21.140228666622473
RRT*,3,7.5,20,0,361,8,22.824081173071498
RRT*,3,7.5,20,13,362,10,23.11958160462569
RRT*,3,7.5,20,26,276,11,22.445029499352515
RRT*,3,7.5,20,39,402,13,22.57851452476478
RRT*,3,7.5,20,52,509,10,21.149100813356345
RRT*,3,7.5,25,0,429,12,22.673016073948215
RRT*,3,7.5,25,13,427,8,23.11278611242236
RRT*,3,7.5,25,26,377,10,22.12452372857133
RRT*,3,7.5,25,39,355,12,22.5627443034088
RRT*,3,7.5,25,52,429,9,21.149066760735312
RRT*,3,7.5,30,0,373,8,22.776981142707264
RRT*,3,7.5,30,13,376,8,23.073698889445357
RRT*,3,7.5,30,26,319,9,22.121590669759446
RRT*,3,7.5,30,39,303,11,22.290603080763816
RRT*,3,7.5,30,52,373,8,21.140228666622473
RRT*,3,7.5,35,0,333,8,22.776981142707264
RRT*,3,7.5,35,13,333,8,23.11278611242236
RRT*,3,7.5,35,26,283,8,22.119756419426253
RRT*,3,7.5,35,39,271,-1,-1
RRT*,3,7.5,35,52,335,8,21.140228666622473
RRT*,3,7.5,40,0,302,7,22.917292328192428
RRT*,3,7.5,40,13,305,8,23.11278611242236
RRT*,3,7.5,40,26,260,8,22.119756419426253
RRT*,3,7.5,40,39,253,-1,-1
RRT*,3,7.5,40,52,309,8,21.140228666622473
RRT*,3,10,20,0,595,10,22.625896726082846
RRT*,3,10,20,13,602,10,22.423704522763575
RRT*,3,10,20,26,567,12,21.885363163377985
RRT*,3,10,20,39,535,14,22.38432502727796
RRT*,3,10,20,52,591,10,21.149100813356345
RRT*,3,10,25,0,497,13,22.43872227632563
RRT*,3,10,25,13,500,8,23.11278611242236
RRT*,3,10,25,26,461,11,21.87497092447703
RRT*,3,10,25,39,433,14,22.224383844150463
RRT*,3,10,25,52,501,9,21.149066760735312
RRT*,3,10,30,0,433,10,22.417720018820056
RRT*,3,10,30,13,433,8,23.073698889445357
RRT*,3,10,30,26,389,9,21.773848093972973
RRT*,3,10,30,39,370,11,22.290603080763816
RRT*,3,10,30,52,434,8,21.140228666622473
RRT*,3,10,35,0,387,9,22.560835188941837
RRT*,3,10,35,13,389,8,23.073698889445357
RRT*,3,10,35,26,341,8,21.772013843639783
RRT*,3,10,35,39,325,11,22.290603080763816
RRT*,3,10,35,52,387,8,21.140228666622473
RRT*,3,10,40,0,353,8,22.776981142707264
RRT*,3,10,40,13,350,8,23.073698889445357
RRT*,3,10,40,26,308,8,22.119756419426253
RRT*,3,10,40,39,301,11,22.290603080763816
RRT*,3,10,40,52,358,8,21.140228666622473
RRT*,3,12.5,20,0,662,10,22.625896726082846
RRT*,3,12.5,20,13,674,10,22.423704522763575
RRT*,3,12.5,20,26,643,13,21.69621909496837
RRT*,3,12.5,20,39,614,14,22.38432502727796
RRT*,3,12.5,20,52,660,10,21.149100813356345
RRT*,3,12.5,25,0,559,13,22.43872227632563
RRT*,3,12.5,25,13,557,9,22.842426555589064
RRT*,3,12.5,25,26,523,11,21.817780846641313
RRT*,3,12.5,25,39,456,14,22.224383844150463
RRT*,3,12.5,25,52,384,9,21.149066760735312
RRT*,3,12.5,30,0,348,8,22.776981142707264
RRT*,3,12.5,30,13,349,8,23.073698889445357
RRT*,3,12.5,30,26,370,9,21.773848093972973
RRT*,3,12.5,30,39,426,11,22.13271100394043
RRT*,3,12.5,30,52,482,8,21.140228666622473
RRT*,3,12.5,35,0,432,9,22.412942798680852
RRT*,3,12.5,35,13,433,8,22.870725625624253
RRT*,3,12.5,35,26,398,8,21.772013843639783
RRT*,3,12.5,35,39,375,11,22.290603080763816
RRT*,3,12.5,35,52,435,8,21.140228666622473
RRT*,3,12.5,40,0,396,8,22.536240364364694
RRT*,3,12.5,40,13,394,8,23.073698889445357
RRT*,3,12.5,40,26,356,8,21.772013843639783
RRT*,3,12.5,40,39,344,11,22.290603080763816
RRT*,3,12.5,40,52,398,8,21.140228666622473
